user_id,cluster
A2B2ZV61X41YIS,1
A53UBM01LHRG9,0
A2RGWCT6K2C3EZ,0
A1KMI5SFE2LAQQ,1
A2PBGS8GFYQTCU,1
A7HYPJEEA084S,1
A2RHKZZQVBA44G,0
A36T7GY5MTZS56,0
A3SP3I7ZJYOF9Q,1
A1S9S9Q9QZK8Q8,0
A1470RVVIJCGFL,1
A2VBT7ZK6CH7K1,1
A16Z2OECAUX8Z4,1
A3CHFB0BIEDM4U,0
A1MUEDACMSVZCR,1
A2JXCOUGYS5Y4J,1
A2Y4XJN4ELZEOJ,1
A998YU5Z0GS8R,1
A3LH0FIKVP70X9,1
A1RQJKSSWMEUCY,0
A1I3L7LDTA3HWI,0
A1ZC3FB0YFY7N9,0
A1492NO4XO9KKT,1
A2H7EN6LJ8NI3Z,1
A3UUI1JLA2IOXS,1
A191XPDTWT5WGI,0
A1PO8UPBECX8HZ,1
A2AOZQ3WTNVVOK,1
A2658AY83DWMPX,0
A113U8YJ7HLFKP,1
A1H7GF308A2HAW,0
A2UUDGL7KQH8IA,1
A2URDETTITR1FL,1
A3JK7GSBS4HVDF,1
A1QXE7OX7MSL2H,0
A2K4K6Q2HJYNCG,0
A2JD1XJ4L8CU28,0
A3T3GLS9CH88G2,1
A374PA45S8ZD5Z,0
A197DWKFIHIY14,1
A2GH9C3M7VIJZT,0
A3ULG01YRG22HD,0
A16VM71BLBCMMK,1
A2WQEB6EM6GRE7,0
A2310YIYYMWAEG,1
A1RQ7VV10G05YA,0
A32UQBYI7F2ZZR,0
A1DEB41ZPRF3I4,1
A986ZXJ5PHQ7A,0
A4SXFRT0BHBJM,0
A2C135H1WCH2T6,0
A21XCTONF9B0KQ,0
A2A9D096965GKA,1
A241MJV79A4J5O,0
A1T5F9JMWQ6H63,0
A2ALUOX2J5W5F9,0
A1KRWR5D81AXJE,1
A1K5RQWF5JPG8P,0
A1R8FZDZ6YAU0R,0
A3SFI7PZ4BSAMO,0
A13BZBYKNVMPJD,1
A7G7NOUFDS6D5,0
A2TK9S7Z6BVACV,1
A2UCXPEHT57D8,1
A35KOVZVLNFB3O,1
A1EDA613VF78O1,0
A2LAS014NSRW72,0
A3VRZE750O2W2P,0
A314ZLRAHHWEPZ,1
A20X5332MZ1D2W,1
A8Y8VW6W3O1BA,1
A1T9DWDMYXSDUP,0
A235589HQE99OK,1
A18F4AQ30A2XR2,1
A1GXQCYAI4HXGI,1
A1ZZR25X0CNOJX,0
A1HXK5M68LGPGD,0
A88X04HTK2YMU,1
A1C12CL8RKQEW5,0
A25L7C5LO12LVL,1
A2TC3KBWX3V4HL,0
A1L59L0OHLICBZ,1
A8T4BQZESWHIX,0
A3JCMZM7V0OOBT,0
A1B60Z665XHEYN,0
A3CQ5X4DM1GCK7,0
A2FF7QCA5O95CW,0
A2UHDWYY9E9ZPK,0
A1W9HU834W0OH7,0
A1QKTDMGSK6NM3,0
A1LPIWKM3RHPJI,1
A9PW5SK3GQPA4,1
A3NN6KHDQ077AM,1
A3F9GM2Q7CFVAX,1
A3ITUU08MLODFL,1
A1TR0RUATU8520,1
A180V4VERX6L0Q,1
A1HR0HFEHSLE0D,0
A29LTVIOA9J6EL,0
A1T4P9NERE0955,1
A1MJDHWZP64JRZ,1
A3P5P2B4VX18BQ,0
A29Y41NL8RA1BP,0
A2HPW28S1EJO89,1
A1XAFRJHWDRO90,0
A2Z2LWDTHN2RKY,0
A2JODT0CG2PNZ1,0
A1B3IP6G4IF2JY,0
A3PQOFG2K4KR1S,1
A192FXCAPQDC98,1
A3JJ222HEKM10R,0
A3B2BWSS8HZGLB,1
A30R4ZKFU0ICP3,0
A3DV1FOPGYI6WT,0
A2HJYN6XLW6UYR,1
A2VP52KTKNA9F3,1
A3A4WA7I0OMN9C,1
A16W740EHC5MAO,1
A1BW8YA46TKS5A,1
A0069667HW6WCU78SMHF,0
A1VTGE9XMVWL99,1
A3PA1Q5C43YY52,0
A1Z16630QMH8Q6,0
A4K34YAS6UP7X,1
A2BPQ5WUCFTL8F,0
A1I71VN51696OK,1
A22ZX01TPWQY4G,1
A19BULUOHYRDYQ,1
A3VM53XU6KMP31,0
A2OH2TA0YP1PYQ,1
A2KLSUWEGEDQM6,0
A2VOZX7YBT0D6D,0
A39L7E1KK4BL0S,0
A132TSYRPLS60S,1
A3W4VE2L5G4HN6,1
A3DHVCAR9SDNEH,0
A1WDBGAPCXH4TP,1
A3FYDA2LJP2PAD,0
A2KO6WC09OGUJR,1
A2NF0GNAQC2HYO,0
A1S28A81KSW03D,0
A39POK37DHV9Z8,0
A350MPLXGUE0L4,1
A29YBBWT8JEPZ3,1
A24ZZE0II4YEGZ,0
A3APELQWKJPD5V,1
A2N2J03QN8Q993,1
A2ERGD3OB1KW9S,0
A37L4X8PR0FCWE,1
A37XV1430BWKHO,1
A2Z707VWRDLHHV,0
A1FLRIP7UIKXQ2,1
A2MLOL26UAH0TH,0
A2F7THFB3BV98N,0
A2SEVJSKG3QQPD,1
A2MRDTSC0SD9W1,1
A3JYCQONFGP3G6,1
A2Q8GFSEUSGJ51,1
A3J7K9FH27DMNR,0
A177XBNQ3ZPBBI,0
A1PRCPJGQCG409,0
A356RFKNIG043B,1
A16F0Y7BBL6UIR,1
A3U2Y0ZI8FTCF3,0
A1UZWQTU7CPAJJ,1
A1FSWJUF2CQS0A,1
A3NESRNTFRCCZK,0
A1SW2FBJI2IA3N,0
A2YORACOWM6BB1,0
A2E42NZXLEWV6G,1
A1QIC1A8IAQ0MN,1
A250DNGLGA39FO,1
A2R9POT2D3G05R,0
A9AXGC93EI2RQ,1
A20BG0W9WVE4XF,0
A1HLDQO47S14F3,1
A2H2LVPQFCNCR6,0
A23XVA13FS72FR,0
A3NLSQ0TW97MOO,0
A2HVE6M9MQJL2G,1
A28VAYPWYJ2GEP,1
A3KJ9UTP3TSDJW,1
A3NQMZH013J7E8,1
A1U85C02RM6I3M,0
A3KHFT0YW538WV,0
A2VU49WWD9EK18,1
A14HOUWS7B3961,1
A27D0VRNOOUNRR,0
A1KV8Z5AXEKO1C,0
A1WUW8IUNVOUPK,0
A2LW70PALYMO6H,0
A3IOZIPYDA9AUU,0
A1KKDRMZ2C5C5I,1
A2JCYNH27CU00I,1
A2HZBB2FILJK3O,0
A1RZLVUEH89GL,0
A2PXVMF9DH8NDZ,1
A29PEBDI7RA3WD,0
A1VAU8811S6YA6,1
A1NJ62VWPXKSH8,0
A295YUH1AHQ2YN,1
A2GZGTO2NXIA8R,1
A2VQYWVP9Z3TA6,0
A2XD00A9UFHQNC,1
A2IIB10X0CECYV,1
A2UG1YSA1BX1ER,0
A2ZGHOQIHK7GIN,0
A2BL2GP44159DK,1
A1J7MPIRM98UFY,1
A368LY0EVS8I4S,1
A10ACVG5HJS9KA,1
A1TF1RZNO0V8WV,0
A1SG6N8E213NNN,1
A1KJZ32Y7ZVQLV,1
A3U27ALOO4IN8O,0
A1A22GYQEGAEUT,1
A1VIZFPC5FDDI5,0
A2UIF7LREAP1UL,1
A12DQZKRKTNF5E,1
A50UFSNA0TC7S,0
A2WVKOH47EK6DN,0
A2Q8C3JP67UOWA,0
A26Q4YUHT6W0NF,0
A1FKRN1VH5Q9M6,1
A1DLAEOAZA30OR,1
A31P6SX05GTBW6,0
A3EQLIWZXGHGWL,0
A2VYSDQ4Q7B2TC,0
A2LAKTRCA8T2G6,1
A2W8W85RV5825M,1
A3FS9LAG5GU3YJ,1
A2G6A54VOWKOKY,0
A1BJOHHLG0D965,1
A2PNGN2Z5SREQB,1
A1GFB5EII08XS,0
A1WBZA4OM02MXU,1
A2BRJYQEE0SFGK,1
A26U7RLPSTX5OE,1
A39WBLFJMNG57N,1
A2LIPLT5LJTN5B,0
A346AETN7KMNFL,1
A1F0O32S9QGOQU,0
A20HOL8IRBCNX4,1
A35YSVE9WCK0HY,0
A1XAG9YCYKPFMK,1
A2DNRE53R4CZH5,0
A1CQEKNCL8USEF,1
A26I3QI3L1U8W4,1
A1ICJY2HU1QLS1,0
A2HOLM5I1ARX9J,0
A21T8UI8CVDOH3,0
A2JP29BREWSG59,0
A5GVRV7YFV85U,1
A31KERDPSQT81Q,1
A3DKM0STAF66Z5,1
A1UZ6I5T87H6OA,0
A3LAFC1BW6N4N2,0
A3NLEA0KHERVGQ,0
A11P3C2YGWZEUM,1
A2H7J051B9U8WA,0
A3UCEI8W8JUM7S,1
A3RILWBTZ4QC9W,0
A1EXA3PCIBF3N8,0
A14DGJHYS25XYB,1
A167HQBMKCQPZG,0
A2D1XEKDLJRKLQ,0
A2LE4KMXK9O8OW,0
A1SH0RPFXEF21J,0
A3H4G8HGMGXACC,0
A2AD4ZP5V5LFQ,1
A2SY52YO11J11F,0
A3AI84AHOVC64L,0
A1XOVR4ONAUEJ8,1
A1ESXWEB2WYJB3,0
A3BRVCMAMXIYBT,0
A1WIB486Q684IH,0
A2OIU84NPVKIWN,0
A2ZFFSJ0VM6KSJ,0
A1HR2MU9JGJ2VS,1
A2L0GT1DB2RRS4,1
A17OEQ1D2Z9GX5,0
A1OLCI4RNBONRV,0
A1VF0WBEJMV12S,0
A30H2335OM7RD6,0
A2CXC524FKEL12,1
A3NLX7ADV7SSDW,0
A2BE4T61JST22M,1
A1BP1XY4T1CBW3,1
A1LOHNA5I9QF26,0
A2YCLHOLK6VH4U,0
A6VPK7X53QNAQ,1
A27WJHRJLY2EJE,0
A2LX3LW64C5T5N,1
A4N8QM6CYTIMN,1
A8CDV11BI4CKA,0
A34EXXWJNKXXFM,1
A1E7V1UM04T4JJ,0
A28L16QKD3G1XG,1
A1UUWLQ0P5XSN6,0
A18I2KALIWWF17,1
A2B2M5YQZPBOA3,1
A8HW0K9UV77KK,1
A3QHS4ERA2RIJ2,1
A21CN22AHG9AVQ,0
A3MUAVY3ZF0SUV,1
A38E1YMA7DQXT6,1
A1DY1V5KC3UBFD,1
A2VWPJGE6YSGAN,0
A3GOBSNQTZKEHB,1
A9KTFVXNW4A8J,1
A3BMI7VGJT60Y7,1
A334RGRFRWKC92,0
A33AV44C4FFZL3,0
A10FEMX3ROQPTD,0
A1TRQKI1K7V3GE,1
A3AGWRMHKLFLWR,1
A2PF64RBR1G1SZ,1
A3OMHBCEG7LYG7,0
A3TBMGNSEQBWIL,0
A1WX21XUYW7Q2J,0
A3B1U9GW2C1K0W,0
A6I28GFXZX9TH,1
A1OF3Z48Q5BGDS,1
A7XOC6IQVOY0H,0
A3KSZO5PW1W7SE,0
A2DE3TWQ4MAA3Z,1
A2M5OY3CHFXB8N,0
A1614SIY0SEU8U,0
A353IGJRGUV3BO,0
A2U6G3SKVBB2HP,0
A2B6S0W9OVLWL6,0
A331BHAR0TRLWT,0
A2PO6PT1E7JNAZ,1
A9O1Q1QUUVZC9,0
A1SFVBNK7P7ZXS,0
A3NLYQ9A58BXRO,1
A3M0ML51XXLTN9,0
A1CQHDUNP9FXAW,1
A3ST74HYGDO80Z,1
A39HA664N5EXDT,1
A1ZHXEN5V4U0ZN,1
A2DT9JH4L1TSFZ,1
A3TZSW8RXI71NS,0
A3EWW9I3WUEQXG,1
A17BH0ZOXHDFJJ,0
A2ZKB1615DJANF,1
A1DO64KOAU2NZG,0
A1T9YPNY07STGX,1
A2MI9VZOCCW7XO,1
A15J71JLC29KPW,1
A1P81576TC73PS,0
A3RZ23PMNZGQC1,0
A2OSS429YIAIPT,0
A1GOGDZWYQ6964,0
A1C1Q7OY1VESQ4,1
A3P3NDAR9NF7Z1,1
A3QFGKPQWDR0MI,1
A1WV0XTJROAYGK,1
A1MN0H5NS8HNLK,0
A2E9B0YO4AJJLM,1
A1ORD9DHSXIBHI,0
A3U029B8Z5WGI2,0
A3VTYS3TGQ4QF1,1
A1OOB7V0HWGR9I,0
A1380QKOFMFB4E,1
A3NYQQ9JOLVPY0,1
A3AF7N2N36PMA0,1
A2P60Y0SIVM9ZQ,1
A2U5WZHYFAUN01,0
A1D6V8NW97CYYF,0
A2A4EXK1UPDWH7,1
A31WABEWC9CVJ2,1
A21AT5SEXJWD1C,1
A1F23MY8SB905X,1
A265J57F6M2Y0K,1
A2A2G385EY6DEE,0
A1WQJL6TL7RDY5,1
A1EEQJTVDAPB0I,1
A2YKWYC3WQJX5J,1
A7IT2F9TXL9Q7,0
A1LNISCJBDOHXW,1
A2Q0ADPEGWS9J3,1
A2WAF7BZP2QOM3,1
A1J1NRKY975WOL,0
A1BXDYIYZI8XMI,0
A32WAYM4YZGKW2,1
A3VTY7NB9WKFO4,1
A38M8305ROEZCT,1
A2YONBUL48LPRY,0
A1U5SKS1Q48H72,0
A1H04GRRNZHUN7,1
A1ZYG7PJ15UZ4Z,0
A3H6WLEPOXT8JO,0
A38UQYWQA8J11R,1
A2REQ7MMUXKTM,1
A3MH4UZ7TLSFDM,1
A2PTW18F45HAAU,0
A10E0MLPYYI5E7,1
A3CYR1P7DO6DCE,0
A14ZGAWNVAT58T,0
A2HFFOI0PYEKPR,0
A3EAP2VG0BVYWX,0
A2Y8M2Y5BH8AFA,1
A1GC7GB3J0N0U9,1
A3NUXNA1BMUTKT,0
A67ZXSOC2XH4O,1
A6P4NORIVDQJ5,0
A30SOHMMKGCQPK,1
A3P738KVXL2YYM,1
A3MFQZKOGQ95HQ,0
A3DZFEICHK5LF2,0
A3IDNU9ROMSMRC,0
A27H9MKXJJL7D6,0
A336PPLFDTXENM,1
A3UTFT3609IPDS,0
A1YGCRGBPN12TR,0
A2H9GK5I16URGI,0
A34NR6ZAZIXQYZ,1
A6AXEYMX5DJPD,0
A2RHQQPD2G4TTC,1
A39IULZY14MIN8,0
A28UMA3GW9L124,1
A1Q08H4B9QGT2N,1
A130JPCX7IHXNS,0
A340DXWOIKH6UL,0
A1J8H4RW9ZRFZF,0
A3IT3AQW7P4SPJ,0
A34Q7F0G2ZLMIN,1
A18UHZ7LKJ5FFC,0
A3ICUV5ZUK1QAD,0
A2SXK5K2PY52CX,0
A2JKDXHJPWBPVU,1
A25UO6V1MP245O,1
A1KS1Y2TMVUTDP,1
A2CUV0DLGVOY7V,0
A22TRP6Y4WQL7,1
A2E7W2XGXMG6RU,1
A38STL750JQ45W,1
A2Y6RCD0FUJ68E,1
A3U8HVC8CTFVNW,0
A1L269N9UFLQ48,1
A39WNM2EU0U2CR,1
A3JTRMY67XS05X,0
A2S9BD5PZ2BMLR,0
A2DZNCWSE0OGTY,0
A19YIXNURUGK6I,0
A1TTIKXQ911737,0
A1MDPDDGJV4HTW,1
A1UIMVP5NRM8CK,0
A1P2C0TLDLJM51,0
A32TTL661ZB6X0,1
A3CAB38ZZJRVCZ,1
A28N9U99TJ6RCL,0
A36M1T209WA4O4,0
A29O3NE3A4EJ20,1
A5ZNYQU4M135W,1
A2Y7PXY4CMYZOP,1
A24J4WQAG5EH62,1
A2PJHDJXFLLP3N,0
A2Y20N9UEESS0S,0
A2I3AIDU5SSWCG,0
A2QRP21A6IWBUA,1
A1LQVK7QTH7P5F,0
A1ILT8LAF86J13,1
A1W6CBJUJNDX68,1
A3L2E34SLPL0GE,0
A24T532TFWAGYG,0
A2ZQ6Y1CKO54EE,1
A1GUNDQSGLTI4S,1
A2U4ZPTVAKG3U0,1
A1Z04SIYX4KUYC,1
A3I5THEKRLOCDI,1
A1SV178KLQD78T,1
A1E4X1ZK3G6OFS,0
A25SWJOYM2SGHR,0
A2ZZH8M5ZTKMG3,0
A3B1116HANOHRM,0
A3GA1GLE89TIRT,0
A2EZX9J0L0NGJO,0
A15XUEXTCJUL6A,1
A16FL7D9T1OSP7,0
A2ENB0ZI3X9PUU,0
A23FLGGNVYEPQE,0
A2IAHIO9LCK1VO,0
A14O2754RA4IT,0
A1QS1B2IW9SWHC,1
A2KT16MZQW7XGI,0
A1LYUQ0TISWM9I,0
A1L6YFY08SE2ZU,0
A2CJLDPPANU020,1
A1YUUZY7EI188I,0
A2EHHB13ZVQQWR,1
A1U8JST47K8MV1,1
A3L6N64QP2G2W,0
A2H3YKIICKX4UN,1
A25C2M3QF9G7OQ,1
A25TVM2YMR77JX,0
A233PECHFBWHRA,1
A1AUYOLJHUBFY1,0
A131KXGBQ52D1W,1
A2IJIHSDPE239V,0
A2RHZWHSHJ1SUI,0
A2J5X9JGRB8SHR,1
A1QA8CFOV2I62J,0
A1A8EO4B4DDFSE,1
A3UUZSGN8C9AEG,1
A14VM6RP7G4UP2,0
A2PYUSR9I60RDM,1
A6DMBIP251YR1,0
A14F930HK7VQ3S,0
A1JZ1CMZSKCMO6,1
A72RCZDDUSU9,0
A3B7DNRH14OD0K,1
A799BMIGNAU9Q,0
A1UEOHT5BKE049,1
A1QEO64PQ206IH,1
A2FSKE7MFTN5XI,0
A1KP7YJKSM1UJG,1
A37WU90NGJQX94,0
A397CWU6DM3O5G,0
A14NB9KDBNZE2W,0
A3T8IBP2JGHRW,1
A2NEHCU65IJIOA,1
A0289048PRWFY7ZXQKCD,1
A1D33H7DDMOJM9,1
A2VAK41738Q775,0
A1W76RZGOYPYEJ,1
A2HCBUA9ZZ3ZJ9,0
A30W6MBTQS30O5,1
A3A6G3RPAIAGWL,1
A3R3FYN378GHLL,1
A13L3K7YD7N1RB,1
A27VHRSB0BXER7,0
A2XT0LCY1DCIV8,1
A2JOTG06DF3ZSL,1
A215X3RU1P0FTA,1
A2F1DXXPWCE98H,0
A1OZJV82H6U76O,0
A2NBLG314SMFLB,1
A1P44GVL7RKVSD,0
A3959OFYP5R8N5,1
A39IEN66BGEH27,0
A31L5Y1KG64SIQ,0
A2A0VU340UCH4I,0
A2L20SNQ4EZJ8B,1
A397X9257497DE,1
A1ZRXS6EBR2J7S,1
A1BVX2ZI4XUC53,0
A2D77G2B5FTSKM,1
A675ETDZR8108,1
A46ISDZA1HU4K,0
A2FLNP4THADUGM,0
A315AY3WM63CHP,0
A2FXF356VW74MA,0
A3F5I3P6PEWUBN,0
A2VNXWVLI7Q0L7,0
A3N11I50DIN0ZG,1
A3M5F7W63UL56L,1
A1X87IHRK15RBU,0
A2UKA0EBAK98H6,1
A1L8A7FRXC8J38,0
A3QO5BV7WNTFSL,1
A24RGVOU8WNUOW,0
A2N0IV3R9CLNF,1
A3I7IAKM0FQJ8U,1
A3RS1VZSK2R8C8,0
A1GI6CHSMP1L2I,0
A1ECXHQLFOHJOF,0
A5UZPT5S85NLN,0
A36DTR34YZLBX3,1
A11HW2YHQ89EQG,0
A1YSI5NDGXHH72,0
A35EC54TIQQN01,0
A14WGO69ZQRN0Y,0
A1R3J8QGMIQRVI,1
A3BQRMDSNURJWV,0
A10BPRWBLZKH1C,0
A21R593AGZFRKK,1
A2QH0G6O1LYGM2,0
A2EW38Y6PEW0IB,1
A1O6V44YBRJ8W7,0
A3V817VFGX2BDL,0
A1AWYPP5CQC36I,0
A2VU2PKR6AI3W,1
A3J44EWD2JGMQ0,0
A18UQGTQY711F1,1
A6NQBTNADGR07,0
A2U6D9TKCEJYU8,1
A3VY2RK272XGM7,0
A2UNWFVHL0JWBH,0
A3UUYEBLUNP5EX,0
A2ZLG1HD6E6FJY,1
A3KAQ8W4WF89EK,0
A2QD2764RP1DDV,1
A1OV5Z33TMMUWH,1
A3E01LQX9BLCZ1,0
A3C7VI5APDEZ5H,0
A1IGCUY11IG8I2,0
A28YDT9J6G3FLS,1
A1VRBTYZ4LJRML,0
A14MSHFCXPARFS,1
A1AMD7ZJV0Y7WA,1
A31DEFOSR248WM,0
A2FHZ7GJYVRD61,0
A1G794K4KUWHNW,1
A86JYTV3FH0YL,0
A2TVBYSZFQ6HNP,0
A3OHLW19AVULAR,1
A37RBD1X8PNVNH,1
A3HQQM439ZHXHS,0
A9WEUS5Q01TFI,0
A2D44PE2ZHZ650,0
A31ZSDZFTXMDWY,1
A1L95ETA0NSHKH,1
A1YWZX9Z2GMCNP,0
A3H482CX4KZBK4,1
A2QV7G1A2CY0FX,0
A2C8OP9QMQT7BJ,0
A3EGU517EKK2UY,1
A3RWX7V7CMHNE1,0
A8QZJUJN7RH1G,1
A325V74R30F56O,1
A2WPJ3LN2KK382,1
A36I15CFW27FFH,0
A1K525SRVZ9K2B,1
A3LKLGZZ8OWR51,0
A2DG1NQM08X1EI,0
A3B9KUNGUPIJO3,1
A27BNX153HM03U,1
A24EOLD9S9XDQ5,1
A13MM94OD9HMEO,1
A12LQ58AR74XEF,1
A287EWRN08ZJQ1,0
A2IFKG3IB0BKCH,0
A1GVJU84CXXUTJ,1
A2PY21CJSNAAXU,0
A2VGYGRSZ2CDCB,0
A2U87R2B8VPTNF,1
A2XQWD383NYIUP,1
A44V99PXB7RCZ,0
A36997O7SYAV62,0
A13O5MUNUNFZOL,1
A1GZILZBM3E73W,1
A1IQV6AI7L9NOK,0
A3VK7D0Q3R860L,0
A1SCQYLCP16AK3,0
A2SH8M71SZ1OIR,1
A3VI4154XMU80E,1
A1VLME70GSG7JP,0
A2IRYADY41S1CX,1
A267HRYEK6LYCF,0
A1YCTGX6A6TPTB,1
A1LK2GGBU5Q3OA,0
A38F9LG9GJXUZM,1
A3PHCN269GF3QL,1
A28A5U2DH1TQN6,0
A1YS1RFMS6TBYS,0
A1BV34VNU2SF0K,0
A2PXVJNNYEYMXW,0
A10R135LUHMHW8,1
A1Z27IK9H1WG3,1
A23JKLYLJ0439H,1
A3L8IEG66PCWQI,1
A1FAPBUTQHXUZM,0
A1F1P5D7EZ9HR6,0
A1MANHBDJW3J9G,0
A1ODOGXEYECQQ8,1
A2HJQXERJ0LLLL,0
A3HWOCKIKXEVCU,0
A16CPIG6J6K4GF,0
A1SJG6BZDYURTG,1
A3M2RJONP81C2Z,0
A3OXHLG6DIBRW8,1
A2J1EU8MSVDHA5,0
A18HAC6MF9B4D7,1
A11K0A9IZKMSZU,1
A78BWN660VV5Y,0
A3HDIZ5JUQLD76,1
A3G328VSIFFXMZ,0
A35LMHYDT1ZR5Y,1
A3NO65A4RZTND8,0
A37AFG0D0OBU5E,1
A1JBHD6KHK1ZFD,1
A2YKADF1RWH4YL,1
A3J5NLT9LIAYTC,0
A2D77XSM4TT3BM,0
A102JNFLL0KW7I,0
A2CJXMRUA2CISP,0
A17GPTDE31IKCY,1
A2VP7BXPBQGP8K,1
A2RZ3FL05I0UR5,0
A2IEYI02WQD971,1
A1DC4R9MNXNMWH,1
A39UPWLJDW6M0V,0
A2TDOX3KFC9NXF,1
A3UW0GW4I6FONI,0
A16L4T8NPL9G3O,1
A1XUFCCHS9K1Z4,1
A1INDAWZLBV2VV,1
A356DDO77J7QHV,0
A1LFFAYLGPMJ6J,0
A1B62QONCDJKL2,0
A38C1PN7H7KTIA,0
A3BPG3MP2BSEL,0
A2X2MVULR4O4Z0,0
A223GK6YCLN00F,0
A2ABWJ4HAVYPT0,1
A2H52V9TOYWSEB,1
A1G44WD8YK72ZS,0
A17RLXDXVYOSTD,1
A2XDPAUBYBZ0K6,1
A34Y9JDAZFXL4H,0
A3DR8YW7GC7MWW,1
A3L4MGV0M9G5C,1
A2Q8Y1IDDTTS89,0
A3O2A00P6RJPL,1
A304ME8FHYJRHA,1
A1USZ1XX1468UK,1
A2WOY7VMZVTPZ9,0
A1YIPPIQV73WAN,0
A3977OZLNA8LCB,1
A26CJ9PYPAUMZ4,0
A2SP35N2TQGVKZ,0
A2COZ1X0BYQX72,1
A2M477DR937PJ5,0
A1JR12VPW1L2R0,0
A2P1R2I3ZD2EXL,1
A2CJ2M994HLTPW,1
A353U0L2HAMSHV,0
A3SETGFGBQ9YL3,1
A1XAXEL581ZQY3,0
A2Q4MLAEKCZXQ5,0
A2U94JIBXXJVNU,0
A2MC0W64CN4WFH,0
A12YWBN82A8KF5,0
A1FQVKBOFHWKDX,1
A2D75W6M388PBC,1
A79T4X5NZOS9,1
A13J2PGKNMJG1K,1
A3UH5GTQTQLL76,1
A2ROKU03BZLLJB,1
A2AY4YUOX2N1BQ,1
A3QH7BOQ4G4R0Q,0
A2TF2HTOKXXIPD,1
A3NTHFREN6EVJ8,1
A14OGV4C8KQ86F,0
A14X2BEGYHIPRF,1
A43FNF048Q3QC,1
A1KG7AMPBE36TD,0
A2UG2CORXWRA0,0
A2IRXT2XRK3YTZ,1
A3MZ8CKEZ0ZREL,1
A2GPNLIB7YKTQH,1
A2UMA8G1J89R46,1
A2LLAAYS88V96P,0
A22ADOVCJJ1M37,1
A1ECXORL1GJHMJ,1
A3GH2FNXBB6J30,1
A3F2B2GBDRRB2L,1
A3EBEQCT4TYMPI,0
A3H1FODHCI74CP,1
A3EFTC52RU17O1,1
A1F7YUFVBIP6M1,1
A2A14JYNTGG9GJ,0
A1BAJ6JXU8PSZH,0
A2R4ZJFHG8E6FI,1
A8937W04HY3NS,1
A1CUD5ARXL4WBK,0
A2BTQUR2542TB1,0
A1PK50QF58UFEL,1
A357B3PUHSVQA,0
A1JZG49SZ3KPYO,1
A19B4X3N7VNYMB,1
A2HVJUXRT1RMH,0
A20ZWCGXB2J9TO,1
A3FBBE417P5XAM,1
A3K70MTAOXZ5VH,1
A3UT6GH47HC8RD,1
A154IO7Q4W60N,1
A3SCOQPEBTVW7M,0
A3K1M518IC372T,1
A36TDLV6OK3RO3,1
A33MRBPGH6TFHJ,0
A10L7QIDE9UF11,0
A55S98JEGRUUX,0
A1R3AMMCUSFK8D,1
A1C50BKVATAI1Z,1
A1QKHIBUKTVQ96,0
A2LBUN7Q0I80TG,1
A1G1ND7W9A6ZTQ,1
A364ZQLZSJ3RUH,1
A14MDVZ9N75E0F,1
A2KUOM4R6GWCIX,1
A1L9J3B19VIHNS,1
A3SMY15RXOPYK6,0
A6VCTMCGI1NO6,0
A9DIYBDBJDOJ,1
A71R56ZQGIOE3,0
A10VQYPNDOG2YK,1
A2FAV0A34CY6TB,0
A378D7EXQZQ8BL,1
A2AVWC7R6PKBJ9,1
A32UMJWXF8Z8OM,0
A311CXLN7ZGV1X,1
A1KX8ZLLLLNVCV,0
A661ZSR5W4QGB,0
A1K6526SC44F8R,1
A29SEZBQ4N84FQ,1
A2I7ASNZJDZB4H,0
A39KRMVF5LL06F,0
A2U6VP21H9UVV3,1
A33775AIB1A664,1
A2I6JNR2B14U3Y,0
A2R7N1AVA1Z2RQ,1
A1KJG1DXMN6YY9,0
A3AYZJKK3ICR1D,1
A3HZMTE337DDJE,1
A1K3LTUYF0BFA1,0
A2EXELRIET16ES,1
A19VW07IUHNV1R,1
A3GQCYPLBH45T0,1
A1YIJ21ZTT0FU4,1
A3JU0IKOFPLYHL,0
A398R165PXFOSS,0
A3PFYM34DQNW1E,0
A28YPYNMSSY6A9,0
A3BMHPY14L8UKE,1
A1X11U5XVRS5J,0
A321W4SSC0F6AP,1
A334O8HEHAH5I5,1
A3IWG2TKC590GW,1
A2ODR2FFKP6HSU,1
A4C633DW9300Q,1
A1FDDG18X60PM4,0
A19YAIESR84811,1
A140VV95AQRLV5,0
A1V6QOMVTUH0AN,1
A1CW6F58L2HRT8,0
A33NU1F8D060C1,1
A266BFIUYON37V,1
A3FMPT5IH0CJ50,0
A30V3GG6U3SAQK,1
A1JDF3BA7OM1B0,0
A10DD4SISHO3UU,0
A2Q8Q973T207C9,1
A2J9U927S0NWKG,0
A2P9WKHSI2L34S,0
A21FK93V1WSXCY,0
A2WY0WED81DWOY,0
A3GD8UVOYXHOTP,0
A1J4SGFRIMZJ56,1
A2YV8GYPCN5PAM,0
A223RZBHF5X93G,1
A3GV7E9G7DTMAY,1
A273FDA9LS4QI8,0
A1ING7W0IVGKQS,0
A2XK6TNU86B1L9,0
A28F3EYT2U6W3V,0
A2N5P8WUFAW54V,0
A1MC6BFHWY6WC3,1
A31YK1G539DXLA,1
A1AINNW9UD3BD3,0
A35DRT23TZKQCO,1
A2LASBINBSM6J1,0
A3CETPHFYBWFN7,1
A5480DO1ZG5Z0,0
